RECORDING_SESSION_LABEL	AVERAGE_FIXATION_DURATION	SACCADE_COUNT	VISITED_INTEREST_AREA_COUNT	hunger	recorder_trial	resp	rt	rtype	sim	sub	tar	tcateg	time	tired	tnum	tutra	tuttime
80_rk	235.50	7	5	2	295	space	2.06925697776	cr	False	80_rk	False	Cats	271.23	3	45	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	220.73	10	6	2	5	space	2.8735647141	cr	False	80_rk	False	Cats	276.95	3	46	NA	NA
80_rk	395.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	214.00	3	2	2	248	space	0.965589427156	cr	False	80_rk	False	Cats	283.29	3	47	NA	NA
80_rk	398.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	231.50	7	8	2	234	space	2.06581467425	cr	False	80_rk	False	Cats	287.71	3	48	0	27.11
80_rk	360.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	317.20	4	2	2	293	return	1.67337410629	fa	True	80_rk	True	Cats	294.53	3	49	NA	NA
80_rk	768.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	206.50	3	3	2	103	return	0.838664792362	hi	False	80_rk	True	Cats	299.87	3	50	NA	NA
80_rk	405.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	249.11	8	5	2	142	space	2.48550006136	cr	False	80_rk	False	Cats	304.17	3	51	NA	NA
80_rk	394.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	260.33	6	6	2	63	space	1.79136510007	cr	False	80_rk	False	Cats	310.28	3	52	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	243.60	5	5	2	165	space	1.34004834841	cr	False	80_rk	False	Cats	315.53	3	53	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	276.67	6	3	2	279	space	2.4943222701	cr	False	80_rk	False	Cats	320.35	3	54	0	32.05
80_rk	410.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	215.67	6	4	2	31	space	2.06089882576	cr	False	80_rk	False	Cats	327.61	3	55	NA	NA
80_rk	758.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	286.33	5	6	2	138	space	1.88496012811	cr	False	80_rk	False	Cats	333.16	3	56	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	283.75	8	5	2	189	return	2.64929594239	fa	True	80_rk	True	Cats	338.51	3	57	NA	NA
80_rk	419.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	343.33	6	5	2	210	return	2.24530710763	hi	False	80_rk	True	Cats	346.34	3	58	NA	NA
80_rk	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	208.00	8	4	2	30	return	2.42308113846	hi	False	80_rk	True	Cats	352.71	3	59	1	31.0
80_rk	394.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	213.78	8	6	2	100	space	2.20749711798	cr	False	80_rk	False	Cats	360.13	3	60	NA	NA
80_rk	1006.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	312.18	11	9	2	203	space	3.96499194496	cr	False	80_rk	False	Cats	366.57	3	61	NA	NA
80_rk	395.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	250.86	6	7	2	64	space	1.95178612339	cr	False	80_rk	False	Cats	374.0	3	62	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	249.71	6	5	2	276	space	2.08520901791	cr	False	80_rk	False	Cats	379.41	3	63	NA	NA
80_rk	964.00	1	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	228.67	9	6	2	78	space	2.39768888045	cr	False	80_rk	False	Cats	388.32	3	64	1	34.04
80_rk	414.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	249.25	8	4	2	172	space	2.30199936585	cr	False	80_rk	False	Cats	397.86	3	65	NA	NA
80_rk	888.00	1	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	326.00	5	2	2	7	return	2.04505125334	fa	True	80_rk	True	Cats	404.72	3	66	NA	NA
80_rk	284.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	261.25	7	7	2	272	space	2.32925188274	cr	False	80_rk	False	Cats	410.22	3	67	NA	NA
80_rk	398.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	308.44	9	4	2	212	space	3.21288032213	cr	False	80_rk	False	Cats	416.08	3	68	1	24.98
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	247.14	7	5	2	124	space	2.10944589943	cr	False	80_rk	False	Cats	425.15	3	69	NA	NA
80_rk	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	247.11	8	7	2	134	space	2.59087538463	cr	False	80_rk	False	Cats	432.91	3	70	NA	NA
80_rk	832.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	249.14	13	6	2	41	space	4.10806032736	cr	False	80_rk	False	Cats	438.96	3	71	NA	NA
80_rk	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	172.00	8	7	2	158	space	1.94203763403	cr	False	80_rk	False	Cats	446.69	3	72	1	27.43
80_rk	882.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	338.67	2	3	2	130	return	0.987151934591	hi	False	80_rk	True	Cats	455.76	3	73	NA	NA
80_rk	396.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	240.50	7	7	2	268	space	2.23531705956	cr	False	80_rk	False	Cats	460.25	3	74	NA	NA
80_rk	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	226.29	6	4	2	37	space	1.72137721465	cr	False	80_rk	False	Cats	466.38	3	75	NA	NA
80_rk	419.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	473.00	1	2	2	145	return	0.905220271146	hi	False	80_rk	True	Cats	471.77	3	76	1	21.83
80_rk	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	191.20	9	6	2	26	space	2.16567849962	cr	False	80_rk	False	Cats	478.64	3	77	NA	NA
80_rk	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	265.43	6	3	2	170	space	2.03962662863	cr	False	80_rk	False	Cats	484.25	3	78	NA	NA
80_rk	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	210.29	6	3	2	127	space	1.68489598128	cr	False	80_rk	False	Cats	489.73	3	79	NA	NA
80_rk	315.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	278.33	5	5	2	65	space	1.79237055621	cr	False	80_rk	False	Cats	494.85	3	80	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	268.57	6	5	2	45	return	2.03515797533	hi	False	80_rk	True	Cats	500.11	3	81	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	354.00	3	4	2	289	return	1.45056824951	hi	False	80_rk	True	Cats	505.61	3	82	1	32.01
80_rk	393.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	388.00	1	1	2	93	return	0.746080352168	hi	False	80_rk	True	Cats	513.04	3	83	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	211.00	5	6	2	33	space	1.43642038549	cr	False	80_rk	False	Cats	517.22	3	84	NA	NA
80_rk	840.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	291.11	9	6	2	160	space	3.38701777603	cr	False	80_rk	False	Cats	522.18	3	85	NA	NA
80_rk	278.67	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	238.00	4	3	2	206	space	1.2884647458	cr	False	80_rk	False	Cats	529.03	3	86	1	20.74
80_rk	416.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	240.33	5	4	2	245	return	1.55883054784	fa	True	80_rk	True	Cats	535.57	3	87	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	329.00	3	4	2	136	return	1.31900451414	hi	False	80_rk	True	Cats	540.59	3	88	NA	NA
80_rk	1004.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	278.00	8	7	2	54	return	2.42147746705	fa	True	80_rk	True	Cats	545.64	3	89	NA	NA
80_rk	854.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	217.78	8	6	2	271	space	2.27295220323	cr	False	80_rk	False	Cats	551.55	3	90	2	21.73
80_rk	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	216.29	6	4	2	20	space	1.74125210999	cr	False	80_rk	False	Cats	560.69	3	91	NA	NA
80_rk	1006.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	258.29	6	5	2	66	space	2.01846293133	mi	False	80_rk	True	Cats	566.48	3	92	NA	NA
80_rk	828.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	297.33	5	6	2	266	space	1.95167872321	cr	False	80_rk	False	Cats	571.95	3	93	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	209.14	6	6	2	183	space	1.62251737923	cr	False	80_rk	False	Cats	577.35	3	94	2	23.14
80_rk	265.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	240.67	5	5	2	153	space	1.581182978	cr	False	80_rk	False	Cats	584.63	3	95	NA	NA
80_rk	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	259.00	9	8	2	4	space	2.97029780637	cr	False	80_rk	False	Cats	589.84	3	96	NA	NA
80_rk	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	345.43	6	5	2	229	space	2.73963780853	cr	False	80_rk	False	Cats	596.28	3	97	2	18.15
80_rk	414.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	330.00	2	2	2	188	return	0.955512139306	hi	False	80_rk	True	Cats	604.87	3	98	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	216.67	8	5	2	246	space	2.21426076244	cr	False	80_rk	False	Cats	609.29	3	99	NA	NA
80_rk	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	223.71	7	5	2	258	space	1.78015846107	cr	False	80_rk	False	Cats	614.97	3	100	NA	NA
80_rk	1004.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	194.33	6	3	2	110	space	1.35540510574	cr	False	80_rk	False	Cats	620.25	3	101	1	20.89
80_rk	1006.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	281.71	7	4	2	89	space	2.39046851033	cr	False	80_rk	False	Cats	626.47	3	102	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	265.00	9	5	2	50	space	3.03999134933	cr	False	80_rk	False	Cats	632.33	3	103	NA	NA
80_rk	1004.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	188.89	8	6	2	173	space	1.95060325536	cr	False	80_rk	False	Cats	638.97	3	104	1	17.97
80_rk	409.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	253.67	5	5	2	90	space	1.65148829872	cr	True	80_rk	True	Cats	647.57	3	105	NA	NA
80_rk	416.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	198.29	6	6	2	154	space	1.55141993647	cr	False	80_rk	False	Cats	652.68	3	106	NA	NA
80_rk	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	232.33	5	6	2	157	space	1.50554723683	cr	False	80_rk	False	Cats	658.08	3	107	NA	NA
80_rk	402.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	303.43	7	4	2	147	space	2.40207799157	cr	False	80_rk	False	Cats	663.25	3	108	1	23.26
80_rk	904.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	225.67	5	5	2	149	space	1.53467357502	cr	False	80_rk	False	Cats	670.99	3	109	NA	NA
80_rk	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	265.33	2	3	2	105	space	0.755434796505	cr	False	80_rk	False	Cats	675.95	3	110	NA	NA
80_rk	324.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	209.33	8	3	2	10	space	2.19048133964	cr	False	80_rk	False	Cats	680.46	3	111	NA	NA
80_rk	384.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	371.60	4	4	2	19	space	2.03161816864	cr	False	80_rk	False	Cats	686.09	3	112	NA	NA
80_rk	972.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	221.00	7	5	2	24	return	2.07203362026	hi	False	80_rk	True	Cats	692.04	3	113	1	27.11
80_rk	412.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	282.00	5	3	2	265	return	1.84174274176	hi	False	80_rk	True	Cats	699.15	3	114	NA	NA
80_rk	350.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	274.67	9	5	2	227	space	2.76904382696	cr	False	80_rk	False	Cats	704.43	3	115	NA	NA
80_rk	247.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	248.57	7	6	2	32	space	1.92200072214	cr	False	80_rk	False	Cats	710.64	3	116	NA	NA
80_rk	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	270.22	9	7	2	218	space	2.76536509645	cr	False	80_rk	False	Cats	716.03	3	117	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	276.00	4	4	2	207	space	1.4891392042	cr	False	80_rk	False	Cats	722.23	3	118	NA	NA
80_rk	502.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	192.00	9	8	2	291	space	2.32282070222	cr	False	80_rk	False	Cats	727.18	3	119	1	34.09
80_rk	1006.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	251.00	9	5	2	254	space	2.77072887326	cr	False	80_rk	False	Cats	736.64	3	120	NA	NA
80_rk	1006.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	306.00	3	3	2	290	return	1.25104990072	hi	False	80_rk	True	Cats	743.23	3	121	NA	NA
80_rk	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	152.25	7	3	2	62	space	1.55783498863	cr	False	80_rk	False	Cats	748.05	3	122	NA	NA
80_rk	366.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	491.00	1	2	2	236	return	0.950946715951	hi	False	80_rk	True	Cats	753.06	3	123	NA	NA
80_rk	384.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	243.40	9	4	2	221	space	3.54778006056	cr	False	80_rk	False	Cats	757.43	3	124	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	227.00	3	3	2	182	return	0.94530509162	hi	False	80_rk	True	Cats	764.43	3	125	0	32.3
80_rk	358.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	232.50	7	7	2	171	space	2.089337143	cr	False	80_rk	False	Cats	771.65	3	126	NA	NA
80_rk	390.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	212.75	7	5	2	137	space	1.88963991625	cr	False	80_rk	False	Cats	777.19	3	127	NA	NA
80_rk	906.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	247.00	7	5	2	94	space	2.17594492901	cr	True	80_rk	True	Cats	782.53	3	128	NA	NA
80_rk	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	226.80	10	6	2	38	space	2.73563211225	cr	False	80_rk	False	Cats	788.17	3	129	NA	NA
80_rk	1016.00	0	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	256.44	9	4	2	96	space	2.67305190582	cr	False	80_rk	False	Cats	794.36	3	130	0	30.08
80_rk	423.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	195.33	8	5	2	253	space	2.00584286219	cr	False	80_rk	False	Cats	804.26	3	131	NA	NA
80_rk	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	193.71	6	4	2	55	space	1.54067368858	cr	False	80_rk	False	Cats	809.75	3	132	NA	NA
80_rk	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	214.67	9	4	2	240	return	2.68980963045	hi	False	80_rk	True	Cats	816.79	3	133	NA	NA
80_rk	419.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	209.11	8	6	2	167	space	2.08618295053	cr	False	80_rk	False	Cats	823.0	3	134	0	25.46
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	237.09	11	7	2	92	space	3.01035293599	cr	False	80_rk	False	Cats	829.92	3	135	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	193.75	7	4	2	128	space	1.82754099445	cr	False	80_rk	False	Cats	836.4	3	136	NA	NA
80_rk	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	217.00	9	7	2	280	space	2.64922556421	cr	False	80_rk	False	Cats	842.14	3	137	NA	NA
80_rk	455.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	191.00	12	7	2	285	space	2.89008271275	cr	False	80_rk	False	Cats	855.07	3	138	1	31.52
80_rk	814.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	217.71	7	5	2	186	space	2.21674269601	cr	False	80_rk	False	Cats	871.4	3	139	NA	NA
80_rk	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	172.86	6	4	2	1	space	1.56058194028	cr	False	80_rk	False	Cats	877.07	3	140	NA	NA
80_rk	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	216.22	8	6	2	112	space	2.17277277535	cr	False	80_rk	False	Cats	882.09	3	141	NA	NA
80_rk	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	188.62	12	8	2	42	space	2.87192915252	cr	False	80_rk	False	Cats	887.73	3	142	0	22.66
80_rk	1004.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	194.00	9	5	2	141	space	2.27308782807	mi	False	80_rk	True	Cats	896.11	3	143	NA	NA
80_rk	416.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	606.00	2	1	2	49	return	1.78318985819	hi	False	80_rk	True	Cats	901.82	3	144	NA	NA
80_rk	406.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	209.00	8	5	2	75	space	1.89029311447	cr	False	80_rk	False	Cats	907.06	3	145	NA	NA
80_rk	868.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	244.57	6	5	2	40	space	1.92484224454	cr	False	80_rk	False	Cats	912.41	3	146	NA	NA
80_rk	1004.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	203.64	10	6	2	228	space	2.58555376151	cr	False	80_rk	False	Cats	917.88	3	147	NA	NA
80_rk	1000.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	197.11	8	6	2	288	space	2.02275893796	cr	False	80_rk	False	Cats	924.21	3	148	0	33.72
80_rk	418.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	225.25	7	8	2	6	space	2.06788826716	cr	False	80_rk	False	Cats	931.06	3	149	NA	NA
80_rk	368.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	232.00	7	3	2	274	space	2.00167001755	cr	False	80_rk	False	Cats	936.73	3	150	NA	NA
80_rk	418.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	269.75	8	5	2	44	space	2.49279227597	cr	False	80_rk	False	Cats	942.19	3	151	NA	NA
80_rk	422.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	361.33	6	6	2	80	space	2.42574011727	cr	False	80_rk	False	Cats	948.13	3	152	NA	NA
80_rk	786.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	310.50	3	2	2	278	return	1.2367821738	hi	False	80_rk	True	Cats	953.98	3	153	0	27.61
80_rk	910.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	201.75	8	5	2	175	space	1.89995546377	mi	False	80_rk	True	Cats	959.8	3	154	NA	NA
80_rk	796.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	282.25	7	6	2	166	space	2.48959629633	cr	False	80_rk	False	Cats	965.41	3	155	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	398.50	3	4	2	231	return	1.65806426783	hi	False	80_rk	True	Cats	971.38	3	156	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	216.00	10	8	2	230	space	2.87296063401	cr	False	80_rk	False	Cats	976.49	3	157	NA	NA
80_rk	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	203.00	9	6	2	247	space	2.3894667197	cr	False	80_rk	False	Cats	982.83	3	158	0	28.87
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	220.00	6	4	2	135	space	1.75858422386	cr	False	80_rk	False	Cats	989.79	3	159	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	190.36	10	7	2	36	space	2.38955469249	cr	False	80_rk	False	Cats	995.01	3	160	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	304.44	8	5	2	102	space	3.03116254264	cr	False	80_rk	False	Cats	1000.86	3	161	NA	NA
80_rk	1000.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	255.71	7	5	2	243	space	2.10624295531	cr	False	80_rk	False	Cats	1007.34	3	162	0	23.11
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	224.67	8	8	2	132	space	2.41795452172	cr	False	80_rk	False	Cats	1014.16	3	163	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	304.33	5	4	2	11	return	1.97270239709	hi	False	80_rk	True	Cats	1020.05	3	164	NA	NA
80_rk	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	196.44	8	6	2	169	space	2.02491280611	cr	False	80_rk	False	Cats	1025.54	3	165	NA	NA
80_rk	876.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	381.33	3	2	2	257	return	1.23793461785	hi	False	80_rk	True	Cats	1031.04	3	166	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	306.67	6	4	2	215	space	2.0516730416	cr	False	80_rk	False	Cats	1035.73	3	167	1	27.09
80_rk	156.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	247.71	6	5	2	190	space	1.95417311956	cr	False	80_rk	False	Cats	1042.83	3	168	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	204.29	6	4	2	211	space	1.65149856219	cr	False	80_rk	False	Cats	1048.24	3	169	NA	NA
80_rk	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	223.11	9	4	2	255	space	2.61000874231	cr	False	80_rk	False	Cats	1053.34	3	170	NA	NA
80_rk	310.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	234.40	9	4	2	48	return	2.60648066527	fa	True	80_rk	True	Cats	1059.4	3	171	NA	NA
80_rk	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	218.75	7	7	2	121	space	1.96837669966	cr	False	80_rk	False	Cats	1065.47	3	172	1	28.08
80_rk	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	302.00	5	4	2	107	return	2.04239007522	hi	False	80_rk	True	Cats	1072.66	3	173	NA	NA
80_rk	398.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	437.67	5	3	2	69	space	2.77452966606	cr	False	80_rk	False	Cats	1078.14	3	174	NA	NA
80_rk	405.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	276.29	6	6	2	82	space	2.1459124707	cr	False	80_rk	False	Cats	1084.37	3	175	NA	NA
80_rk	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	201.50	7	6	2	205	space	1.90580748982	cr	False	80_rk	False	Cats	1089.95	3	176	NA	NA
80_rk	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	218.40	9	6	2	129	space	2.49292460177	cr	False	80_rk	False	Cats	1095.31	3	177	NA	NA
80_rk	1004.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	289.00	3	2	2	251	return	1.34350054892	hi	False	80_rk	True	Cats	1101.65	3	178	2	33.78
80_rk	1002.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	197.80	9	6	2	131	space	2.23563412833	cr	False	80_rk	False	Cats	1108.04	3	179	NA	NA
80_rk	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	256.75	7	6	2	99	space	2.32311687741	cr	False	80_rk	False	Cats	1113.72	3	180	NA	NA
80_rk	384.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	265.50	7	4	2	232	space	2.38996926451	cr	False	80_rk	False	Cats	1119.49	3	181	NA	NA
80_rk	500.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	194.36	10	6	2	180	space	2.51751520741	cr	False	80_rk	False	Cats	1125.35	3	182	1	23.41
80_rk	1002.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	270.00	6	6	2	98	space	2.08948999585	cr	False	80_rk	False	Cats	1132.95	3	183	NA	NA
80_rk	379.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	215.78	8	7	2	12	space	2.18760206224	cr	False	80_rk	False	Cats	1138.51	3	184	NA	NA
80_rk	393.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	223.56	8	7	2	86	space	2.32470295427	cr	False	80_rk	False	Cats	1144.13	3	185	NA	NA
80_rk	1004.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
80_rk	246.00	7	5	2	208	space	2.24141687574	cr	False	80_rk	False	Cats	1150.32	3	186	1	23.48
80_rk	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
